protocol_type,service,flag,src_bytes,dst_bytes,hot,count,srv_count,diff_srv_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_serror_rate,class
icmp,38,4,0,0,0,102,14,0.05,255,14,0.05,0.05,0,1,anomaly
udp,12,2,45,114,0,1,2,0,239,218,0.91,0.01,0,0,normal
icmp,25,2,195,10849,0,2,3,0,5,255,1,0,0.2,0,normal
icmp,19,2,7,139,0,6,1,0.33,67,4,0.06,0.06,0.01,0,normal
tcp,66,2,181,0,0,2,1,1,255,65,0.25,0.01,0.32,0,normal
icmp,64,4,0,0,0,276,20,0.05,255,20,0.08,0.05,0,1,anomaly
tcp,16,2,1032,0,0,397,397,0,255,255,1,0,1,0,anomaly
icmp,50,4,0,0,0,292,18,0.06,255,34,0.13,0.06,0,1,anomaly
tcp,15,2,8,0,0,1,48,0,1,159,1,0,1,0,anomaly
icmp,25,2,318,10976,0,4,15,0,18,255,1,0,0.06,0,normal
icmp,61,2,1154,176690,0,1,1,0,15,4,0.2,0.13,0.07,0,normal
icmp,50,1,0,0,0,6,6,0,255,24,0.09,0.05,0,0,anomaly
icmp,50,4,0,0,0,150,19,0.06,255,19,0.07,0.06,0,1,anomaly
icmp,25,2,238,1856,0,13,13,0,248,255,1,0,0,0,normal
udp,50,2,28,0,0,22,22,0,255,22,0.09,0.02,0.09,0,anomaly
icmp,50,4,0,0,0,102,1,0.08,255,1,0,0.07,0,1,anomaly
icmp,25,2,222,1206,0,26,27,0,26,255,1,0,0.04,0,normal
udp,50,2,28,0,0,46,45,0.04,255,45,0.18,0.02,0.18,0,anomaly
icmp,55,2,1515,335,0,1,2,0,131,164,0.6,0.05,0.01,0,normal
icmp,55,2,748,331,0,1,1,0,72,192,0.85,0.04,0.01,0,normal
icmp,41,4,0,0,0,50,7,0.12,255,7,0.03,0.09,0,1,anomaly
udp,12,2,44,69,0,114,114,0,255,255,1,0,0.01,0,normal
icmp,50,4,0,0,0,142,10,0.06,255,1,0,0.07,0,1,anomaly
icmp,25,1,0,0,0,1,2,0,16,255,1,0,0.06,0,normal
icmp,50,4,0,0,0,248,13,0.05,255,13,0.05,0.09,0,1,anomaly
icmp,25,2,224,688,0,25,26,0,25,255,1,0,0.04,0,normal
icmp,20,2,246,0,0,1,1,0,1,46,1,0,1,0,anomaly
icmp,25,1,0,0,0,1,1,0,43,255,1,0,0.02,0,normal
icmp,25,2,310,2251,0,45,67,0,255,255,1,0,0,0,normal
icmp,50,1,0,0,0,126,17,0.06,255,17,0.07,0.05,0,0,anomaly
icmp,17,4,0,0,0,146,13,0.05,255,13,0.05,0.06,0,1,anomaly
icmp,24,4,0,0,0,292,25,0.05,255,25,0.1,0.05,0,1,anomaly
tcp,15,2,18,0,0,1,1,0,1,133,1,0,1,0,anomaly
icmp,25,2,220,1753,0,35,35,0,34,255,1,0,0.03,0,normal
icmp,19,4,0,0,0,287,19,0.06,255,19,0.07,0.08,0,1,anomaly
icmp,25,2,195,1042,0,5,9,0,255,255,1,0,0,0,normal
icmp,61,2,127,10471,0,1,1,0,83,3,0.01,0.11,0.01,0.01,normal
udp,45,2,145,105,0,1,1,0,255,1,0,0.62,0.96,0,normal
tcp,15,2,8,0,0,1,33,0,1,169,1,0,1,0,anomaly
icmp,6,4,0,0,0,205,3,0.06,255,3,0.01,0.07,0,1,anomaly
udp,12,2,33,0,0,1,1,0,231,28,0.12,0.03,0.12,0,normal
icmp,50,4,0,0,0,107,16,0.06,255,13,0.05,0.07,0,1,anomaly
icmp,55,2,2074,331,0,1,1,0,132,165,0.54,0.05,0.01,0,normal
udp,12,2,46,190,0,293,293,0,255,251,0.98,0.01,0,0,normal
tcp,15,2,8,0,0,1,7,0,2,32,1,0,1,0,anomaly
icmp,8,4,0,0,0,267,11,0.06,255,11,0.04,0.09,0,1,anomaly
icmp,25,2,227,853,0,7,7,0,255,255,1,0,0,0,normal
icmp,50,5,0,0,0,1,1,0,255,1,0,1,1,0,anomaly
icmp,7,1,0,0,0,111,9,0.07,255,9,0.04,0.06,0,0,anomaly
icmp,25,4,0,0,0,20,9,0.2,102,29,0.28,0.04,0.02,0.98,anomaly
icmp,37,1,0,0,0,242,14,0.07,255,27,0.11,0.07,0,0,anomaly
icmp,25,2,327,2662,0,12,18,0,255,255,1,0,0,0,normal
icmp,25,2,312,327,0,5,26,0,244,255,1,0,0,0,normal
udp,50,2,28,0,0,37,37,0,250,37,0.15,0.65,0.15,0.02,anomaly
icmp,60,1,0,0,0,228,15,0.07,255,15,0.06,0.08,0,0,anomaly
icmp,25,2,54540,8314,2,4,4,0,50,50,1,0,0.02,0,anomaly
icmp,50,1,0,0,0,95,1,1,255,1,0,0.39,0,0,anomaly
icmp,20,2,5133876,0,4,1,1,0,4,16,1,0,1,0,anomaly
icmp,31,4,0,0,0,131,19,0.05,255,19,0.07,0.06,0,1,anomaly
udp,12,2,43,130,0,121,187,0,255,255,1,0,0,0,normal
icmp,10,4,0,0,0,257,1,0.07,255,1,0,0.08,0,1,anomaly
tcp,15,2,8,0,0,1,17,0,1,205,1,0,1,0,anomaly
icmp,20,2,252,0,0,2,2,0,4,109,0.75,0.5,0.75,0.25,normal
icmp,25,2,289,2658,0,37,40,0,255,255,1,0,0,0,normal
tcp,15,2,8,0,0,1,24,0,2,86,1,0,1,0,anomaly
icmp,20,2,5319,0,0,9,9,0,255,81,0.32,0.02,0.32,0,normal
icmp,47,1,0,0,0,254,20,0.06,255,20,0.08,0.06,0,0,anomaly
icmp,25,2,54540,8314,2,5,5,0,18,18,1,0,0.06,0,anomaly
icmp,10,4,0,0,0,260,7,0.07,255,8,0.03,0.08,0,1,anomaly
icmp,12,4,0,0,0,299,7,0.05,255,7,0.03,0.05,0,1,anomaly
icmp,25,2,286,20424,0,1,3,0,255,255,1,0,0,0,normal
icmp,50,3,0,0,0,184,2,0.4,255,2,0.01,0.29,0.72,0.48,anomaly
icmp,25,2,235,1694,0,2,7,0,182,255,1,0,0.01,0.01,normal
icmp,25,2,296,422,0,1,2,0,255,255,1,0,0,0,normal
icmp,25,2,221,1408,0,13,13,0,255,255,1,0,0,0,normal
icmp,25,2,199,30328,0,2,2,0,255,255,1,0,0,0,normal
tcp,16,2,520,0,0,419,419,0,255,255,1,0,1,0,anomaly
udp,45,2,147,105,0,1,1,0,255,1,0,0.85,1,0,normal
icmp,25,2,215,2020,0,13,14,0,61,255,1,0,0.02,0.02,normal
icmp,55,2,1567,476,0,1,2,0,124,107,0.02,0.02,0.01,0,normal
icmp,25,2,211,3115,0,15,15,0,15,255,1,0,0.07,0,normal
icmp,7,4,0,0,0,149,19,0.06,255,9,0.04,0.06,0,1,anomaly
tcp,15,2,8,0,0,1,30,0,1,121,1,0,1,0,anomaly
icmp,55,2,972,330,0,2,2,1,233,23,0.1,0.58,0,0,normal
icmp,64,4,0,0,0,176,17,0.06,255,17,0.07,0.07,0,1,anomaly
icmp,25,2,227,9986,0,14,24,0,255,255,1,0,0,0,normal
icmp,64,3,0,0,0,237,19,0.07,255,19,0.07,0.07,0,0,anomaly
icmp,45,1,0,0,0,509,1,1,255,1,0,1,0,0.1,anomaly
udp,12,2,44,133,0,205,205,0,130,91,0.7,0.02,0.01,0,normal
udp,45,2,145,105,0,5,1,0.6,255,1,0,0.83,1,0,normal
icmp,9,4,0,0,0,249,20,0.06,255,1,0,0.07,0,1,anomaly
icmp,41,4,0,0,0,225,24,0.05,255,24,0.09,0.05,0,1,anomaly
icmp,25,2,321,2335,0,16,23,0,43,255,1,0,0.02,0,normal
icmp,20,2,283,907,5,1,1,0,239,59,0.25,0.02,0,0,normal
icmp,55,2,601,341,0,1,3,0,116,166,0.53,0.03,0.01,0,normal
udp,45,2,1,0,0,8,8,0,255,8,0.03,0.2,0.59,0,anomaly
udp,12,2,34,88,0,1,2,0,255,249,0.98,0.01,0,0,normal
icmp,25,2,54540,8314,2,7,7,0,255,255,1,0,0,0.01,anomaly
icmp,25,2,321,1306,0,18,19,0,255,255,1,0,0,0,normal
icmp,25,1,0,0,0,1,1,0,5,253,1,0,0.2,0,normal
icmp,25,2,288,4872,0,11,11,0,255,255,1,0,0,0,normal
icmp,25,4,0,0,0,116,12,0.07,255,12,0.05,0.06,0,1,anomaly
icmp,55,2,2276,335,0,1,1,0,29,212,0.76,0.1,0.03,0,normal
icmp,25,2,297,784,0,17,17,0,105,255,1,0,0.01,0,normal
icmp,25,2,204,2056,0,4,4,0,170,255,1,0,0.01,0.01,normal
icmp,25,2,286,13635,0,4,4,0,28,255,1,0,0.04,0,normal
icmp,25,2,193,758,0,2,2,0,26,255,1,0,0.04,0,normal
icmp,25,2,329,782,0,11,13,0,255,255,1,0,0,0,normal
icmp,25,2,197,253,0,8,8,0,167,255,1,0,0.01,0.01,normal
icmp,40,4,0,0,0,100,15,0.06,255,4,0.02,0.07,0,1,anomaly
icmp,25,2,271,3315,0,7,7,0,255,255,1,0,0,0,normal
icmp,25,2,331,2263,0,4,4,0,115,255,1,0,0.01,0,normal
icmp,3,4,0,0,0,279,16,0.06,255,16,0.06,0.07,0,1,anomaly
icmp,50,4,0,0,0,115,11,0.07,255,5,0.02,0.08,0,1,anomaly
icmp,25,2,155,4187,0,9,9,0,184,184,1,0,0.01,0,normal
icmp,25,2,218,667,0,2,4,0,255,255,1,0,0,0,normal
icmp,55,2,1553,329,0,1,4,0,34,26,0.76,0.09,0.03,0,normal
icmp,50,1,0,0,0,106,9,0.06,255,9,0.04,0.07,0,0,anomaly
icmp,25,2,336,2710,0,8,8,0,20,255,1,0,0.05,0,normal
tcp,15,2,18,0,0,1,1,0,4,255,1,0,1,0,anomaly
udp,12,2,44,44,0,5,6,0.4,25,24,0.96,0.08,0.04,0,normal
icmp,55,2,1708,330,0,1,3,0,5,150,0.8,0.4,0.2,0,normal
udp,45,2,1,0,0,8,8,0,255,8,0.03,0.15,0.42,0,anomaly
icmp,25,2,54540,8314,2,3,4,0,255,255,1,0,0,0.01,anomaly
icmp,25,2,197,10216,0,2,2,0,42,255,1,0,0.02,0,normal
icmp,25,2,333,10861,0,18,30,0,220,255,1,0,0.01,0,normal
udp,50,2,105,145,0,1,1,0,255,198,0.78,0.01,0,0,normal
icmp,5,1,0,0,0,273,13,0.06,255,13,0.05,0.07,0,0,anomaly
icmp,25,2,233,2213,0,7,7,0,18,255,1,0,0.06,0,normal
icmp,19,4,0,0,0,56,14,0.07,255,56,0.22,0.03,0.01,1,anomaly
tcp,15,2,8,0,0,1,48,0,1,46,1,0,1,0,anomaly
icmp,61,4,0,0,0,74,17,0.05,255,58,0.23,0.02,0.02,1,anomaly
icmp,20,4,0,0,0,37,9,0.11,255,55,0.22,0.04,0.01,1,anomaly
icmp,20,2,3475,0,0,1,1,0,198,45,0.23,0.03,0.23,0,normal
icmp,55,2,1112,307,0,1,1,0,225,100,0.36,0.01,0,0,normal
icmp,50,4,0,0,0,143,20,0.05,255,12,0.05,0.05,0,1,anomaly
icmp,3,4,0,0,0,224,12,0.06,255,12,0.05,0.07,0,1,anomaly
icmp,25,2,308,2507,0,6,10,0,74,67,0.91,0.03,0.01,0,normal
icmp,50,4,0,0,0,149,6,0.06,255,4,0.02,0.07,0,1,anomaly
icmp,50,1,0,0,0,1,1,0,7,1,0.14,1,0.14,0,anomaly
icmp,55,2,3873,337,0,1,1,0,153,156,0.83,0.03,0.01,0,normal
icmp,50,5,0,0,0,1,1,0,173,1,0.01,0.16,0.31,0,anomaly
icmp,50,4,0,0,0,137,17,0.05,255,7,0.03,0.07,0,1,anomaly
udp,12,2,45,74,0,139,142,0,255,226,0.89,0.01,0,0,normal
icmp,50,5,0,0,0,1,1,0,255,1,0,0.44,0.42,0,anomaly
icmp,25,2,206,3644,0,2,2,0,38,255,1,0,0.03,0,normal
icmp,25,2,278,2380,0,1,1,0,4,255,1,0,0.25,0,normal
icmp,55,2,1408,335,0,1,3,0,19,165,0.89,0.11,0.05,0,normal
icmp,25,2,297,9287,0,2,2,0,167,255,1,0,0.01,0,normal
icmp,55,2,1537,334,0,1,2,0,152,156,0.83,0.03,0.01,0,normal
icmp,50,4,0,0,0,50,13,0.12,255,13,0.05,0.07,0,1,anomaly
icmp,25,2,293,1040,0,11,14,0,255,255,1,0,0,0,normal
tcp,65,2,36,0,0,1,1,0,103,23,0.22,0.07,0.22,0,normal
icmp,1,5,1000,5740,0,1,1,0,32,13,0.41,0.06,0.03,0.03,normal
tcp,15,2,8,0,0,1,25,0,3,71,1,0,1,0,anomaly
icmp,25,2,175,497,0,2,4,0,18,255,1,0,0.06,0.06,normal
icmp,8,4,0,0,0,264,7,0.06,255,14,0.05,0.07,0,1,anomaly
icmp,55,2,1719,369,0,1,1,0,103,226,0.9,0.03,0.01,0,normal
udp,12,2,42,42,0,3,7,0,102,102,1,0,0.01,0,normal
udp,12,2,42,42,0,7,13,0,95,95,1,0,0.01,0,normal
icmp,20,2,235,769,4,1,1,0,231,43,0.19,0.03,0,0,normal
icmp,8,4,0,0,0,264,10,0.06,255,10,0.04,0.09,0,1,anomaly
icmp,39,1,0,0,0,261,6,0.06,255,6,0.02,0.08,0,0,anomaly
icmp,50,4,0,0,0,248,11,0.06,255,20,0.08,0.06,0,1,anomaly
icmp,55,2,686,330,0,1,1,0,99,96,0.36,0.05,0.01,0,normal
icmp,50,5,0,0,0,1,1,0,191,1,0.01,0.15,0.12,0,anomaly
icmp,25,2,298,4930,0,4,24,0,178,255,1,0,0.01,0,normal
tcp,66,2,181,0,0,2,1,1,255,5,0.02,0.01,0.02,0,normal
icmp,19,2,6,0,0,1,1,0,47,10,0.09,0.06,0.02,0.02,normal
icmp,25,2,229,1425,0,12,12,0,109,241,1,0,0.01,0,normal
icmp,25,2,269,9287,0,1,1,0,63,255,1,0,0.02,0,normal
udp,12,2,44,125,0,236,316,0,255,253,0.99,0.01,0,0,normal
icmp,25,2,307,2698,0,5,9,0,126,119,0.94,0.02,0.01,0,normal
icmp,7,4,0,0,0,110,16,0.05,255,12,0.05,0.07,0,1,anomaly
icmp,25,2,294,1721,0,12,12,0,172,255,1,0,0.01,0,normal
icmp,25,2,294,1718,0,7,7,0,63,255,1,0,0.02,0.02,normal
icmp,25,2,230,29228,0,6,6,0,250,255,1,0,0,0,normal
udp,12,2,45,125,0,74,154,0.03,255,200,0.78,0.02,0,0,normal
icmp,55,2,1287,366,0,1,1,0,8,239,1,0,0.12,0,normal
icmp,25,2,233,6943,0,6,44,0,255,255,1,0,0,0,normal
icmp,25,4,0,0,0,3,3,0,3,255,1,0,0.67,0.33,normal
icmp,25,2,199,2200,0,10,10,0,10,255,1,0,0.1,0,normal
icmp,50,4,0,0,0,243,2,0.07,255,2,0.01,0.06,0,1,anomaly
icmp,50,1,0,0,0,107,18,0.07,255,18,0.07,0.06,0,0,anomaly
udp,50,2,1,0,0,58,31,0.07,255,96,0.38,0.06,1,0,anomaly
icmp,41,1,0,0,0,293,18,0.06,255,18,0.07,0.07,0,0,anomaly
icmp,50,1,0,0,0,1,1,0,49,1,0.02,1,0.02,0,anomaly
udp,50,2,105,146,0,2,2,0,255,235,0.92,0.01,0.01,0,normal
icmp,20,2,9,0,0,2,2,0,4,50,0.5,0.5,0.5,0,normal
icmp,25,2,271,2418,0,2,2,0,1,1,1,0,1,0,normal
udp,50,2,28,0,0,62,62,0,255,29,0.11,0.01,0.11,0,anomaly
udp,50,2,28,0,0,69,69,0,141,69,0.49,0.03,0.49,0,anomaly
icmp,25,2,320,1272,0,29,50,0,33,54,1,0,0.03,0,normal
icmp,40,5,0,0,0,1,1,0,255,1,0,0.55,0.55,0,anomaly
icmp,50,1,0,0,0,203,16,0.07,255,16,0.06,0.08,0,0,anomaly
icmp,67,4,0,0,0,106,1,0.08,255,1,0,0.06,0,1,anomaly
icmp,50,4,0,0,0,90,15,0.07,255,1,0,0.07,0,1,anomaly
icmp,6,1,0,0,0,247,4,0.07,255,4,0.02,0.08,0,0,anomaly
icmp,29,4,0,0,0,284,13,0.06,255,9,0.04,0.08,0,1,anomaly
icmp,9,4,0,0,0,209,20,0.07,255,20,0.08,0.07,0,1,anomaly
icmp,69,1,0,0,0,147,3,0.07,255,3,0.01,0.07,0,0,anomaly
udp,12,2,42,42,0,42,42,0,255,254,1,0.01,0,0,normal
icmp,25,2,311,396,0,6,6,0,255,255,1,0,0,0,normal
icmp,25,2,170,19109,0,1,1,0,77,255,1,0,0.01,0,normal
icmp,25,2,327,1921,0,3,3,0,57,255,1,0,0.02,0,normal
icmp,50,1,0,0,0,140,15,0.07,255,15,0.06,0.08,0,0,anomaly
icmp,50,4,0,0,0,132,3,0.06,255,20,0.08,0.05,0,1,anomaly
icmp,55,2,1647,336,0,1,2,0,21,145,0.67,0.14,0.05,0,normal
tcp,15,2,8,0,0,1,16,0,2,86,1,0,1,0,anomaly
udp,12,2,43,70,0,168,170,0,255,229,0.9,0.01,0,0,normal
icmp,25,2,308,897,0,7,7,0,37,255,1,0,0.03,0,normal
udp,12,2,46,117,0,19,19,0,255,162,0.64,0.01,0,0,normal
tcp,15,2,8,0,0,1,36,0,2,254,1,0,1,0,anomaly
udp,12,2,46,46,0,113,113,0,255,245,0.96,0.01,0,0,normal
icmp,19,4,0,0,0,17,17,0,77,23,0.22,0.05,0.01,1,anomaly
tcp,15,2,30,0,0,2,2,0,255,4,0.02,0.01,0.07,0,normal
icmp,25,2,54540,8314,2,3,3,0,87,87,1,0,0.01,0,anomaly
icmp,50,4,0,0,0,227,25,0.06,255,25,0.1,0.06,0,1,anomaly
icmp,25,2,319,269,0,4,5,0,107,255,1,0,0.01,0,normal
icmp,25,2,218,482,0,5,5,0,110,255,1,0,0.01,0.01,normal
icmp,50,1,0,0,0,285,15,0.06,255,15,0.06,0.08,0,0,anomaly
icmp,25,2,278,2208,0,18,18,0,96,255,1,0,0.01,0,normal
icmp,25,2,237,1280,0,8,23,0,9,255,1,0,0.11,0,normal
icmp,70,4,0,0,0,143,10,0.08,255,10,0.04,0.07,0,1,anomaly
icmp,55,2,0,82,0,1,1,0,6,79,0.17,1,0.17,0,anomaly
udp,45,2,147,105,0,6,2,0.5,255,4,0.02,0.45,0.82,0,normal
icmp,45,5,0,0,0,1,1,0,255,1,0,1,1,0,anomaly
icmp,61,9,5386,391074,0,1,1,0,255,2,0.01,0.07,0,0.93,normal
icmp,20,2,383,0,0,2,2,0,188,87,0.29,0.02,0.28,0,normal
icmp,25,2,319,9432,0,18,18,0,18,255,1,0,0.06,0.06,normal
icmp,43,4,0,0,0,193,18,0.06,255,18,0.07,0.07,0,1,anomaly
icmp,20,2,5135678,0,4,1,1,0,5,32,1,0,1,0,anomaly
icmp,20,2,192,0,0,1,1,0,255,117,0.46,0.04,0.47,0,normal
icmp,25,2,290,483,0,16,16,0,255,255,1,0,0,0,normal
icmp,25,2,155,9618,0,2,3,0,74,255,1,0,0.01,0.01,normal
icmp,50,4,0,0,0,188,20,0.05,255,16,0.06,0.05,0,1,anomaly
udp,12,2,97,0,0,1,2,0,109,84,0.77,0.03,0.73,0,normal
icmp,58,4,0,0,0,264,10,0.05,255,10,0.04,0.05,0,1,anomaly
icmp,45,5,1,0,0,2,2,0,255,2,0.01,0.72,1,0,anomaly
icmp,30,1,0,0,0,215,6,0.07,255,6,0.02,0.07,0,0,anomaly
tcp,66,2,78,0,0,5,2,0.4,255,26,0.1,0.01,0.1,0,normal
icmp,50,5,0,0,0,1,1,0,209,1,0,0.22,0.2,0,anomaly
icmp,25,2,327,1817,0,2,2,0,255,255,1,0,0,0,normal
icmp,50,4,0,0,0,218,24,0.05,255,24,0.09,0.05,0,1,anomaly
icmp,25,2,226,673,0,13,16,0,255,255,1,0,0,0,normal
icmp,20,2,12,0,0,2,1,1,55,69,0.16,0.09,0.16,0,normal
icmp,6,4,0,0,0,291,23,0.05,255,23,0.09,0.05,0,1,anomaly
icmp,20,2,334,0,0,2,2,0,2,14,1,0,1,0,anomaly
icmp,25,2,187,21002,0,1,1,0,55,255,1,0,0.02,0,normal
icmp,25,2,197,1259,0,4,4,0,160,255,1,0,0.01,0,normal
icmp,25,2,157,11868,0,9,23,0,255,255,1,0,0,0,normal
icmp,61,2,258,1904,0,1,1,0,115,22,0.19,0.05,0.01,0.01,normal
icmp,8,4,0,0,0,202,2,0.06,255,20,0.08,0.07,0,1,anomaly
icmp,25,2,228,3420,0,2,3,0,255,255,1,0,0,0,normal
icmp,25,2,325,2762,0,7,9,0,255,255,1,0,0,0,normal
icmp,25,2,183,1947,0,3,39,0,255,222,0.87,0.02,0,0,normal
udp,50,2,1,0,0,150,113,0.04,255,147,0.58,0.05,1,0,anomaly
icmp,50,4,0,0,0,111,6,0.07,255,4,0.02,0.07,0,1,anomaly
udp,12,2,43,135,0,68,148,0,255,254,1,0.01,0,0,normal
udp,12,2,46,73,0,70,151,0,255,246,0.96,0.01,0,0,normal
icmp,42,1,0,0,0,138,18,0.07,255,18,0.07,0.06,0,0,anomaly
icmp,25,2,325,3751,0,2,2,0,43,255,1,0,0.02,0,normal
icmp,41,4,0,0,0,286,13,0.06,255,5,0.02,0.07,0,1,anomaly
icmp,25,2,215,6603,0,1,9,0,5,255,1,0,0.2,0,normal
icmp,25,2,200,1128,0,17,17,0,17,255,1,0,0.06,0,normal
icmp,5,4,0,0,0,270,16,0.06,255,16,0.06,0.06,0,1,anomaly
icmp,50,1,0,0,0,149,1,0.06,255,1,0,0.06,0,0,anomaly
icmp,25,2,217,758,0,25,25,0,25,255,1,0,0.04,0,normal
icmp,33,1,0,0,0,283,13,0.06,255,13,0.05,0.07,0,0,anomaly
icmp,35,4,0,0,0,117,17,0.07,255,10,0.04,0.06,0,1,anomaly
icmp,25,2,210,4046,0,2,9,0,2,255,1,0,0.5,0,normal
icmp,19,2,10,142,0,4,1,0.75,110,5,0.03,0.06,0.01,0.01,normal
icmp,25,4,0,0,0,98,4,0.06,255,15,0.06,0.07,0,1,anomaly
udp,45,2,1,0,0,14,2,0.5,255,2,0.01,0.18,1,0,anomaly
icmp,25,2,215,2288,0,6,6,0,42,176,1,0,0.02,0,normal
icmp,61,4,0,0,0,228,12,0.06,255,12,0.05,0.06,0,1,anomaly
udp,12,2,43,132,0,143,223,0,255,255,1,0,0,0,normal
icmp,50,4,0,0,0,110,10,0.06,255,32,0.13,0.05,0,1,anomaly
icmp,25,1,0,0,0,1,1,0,65,169,1,0,0.02,0,normal
icmp,25,2,212,2739,0,17,18,0,18,255,1,0,0.06,0,normal
icmp,50,4,0,0,0,131,5,0.05,255,5,0.02,0.05,0,1,anomaly
icmp,50,5,1,0,0,2,2,0,255,2,0.01,0.73,1,0,anomaly
icmp,64,4,0,0,0,118,17,0.06,255,4,0.02,0.06,0,1,anomaly
icmp,50,4,0,0,0,278,14,0.06,255,10,0.04,0.07,0,1,anomaly
icmp,20,4,0,0,0,232,3,0.06,255,4,0.02,0.08,0,1,anomaly
icmp,50,4,0,0,0,142,11,0.06,255,10,0.04,0.07,0,1,anomaly
icmp,60,4,0,0,0,251,20,0.06,255,20,0.08,0.07,0,1,anomaly
icmp,50,4,0,0,0,223,20,0.06,255,20,0.08,0.07,0,1,anomaly
udp,12,2,44,118,0,170,169,0.01,255,254,1,0.01,0,0,normal
udp,12,2,33,87,0,1,5,0,255,233,0.91,0.01,0,0,normal
udp,45,2,516,4,0,174,174,0,174,174,1,0,1,0,normal
icmp,50,5,1,0,0,2,2,0,255,2,0.01,0.81,1,0,anomaly
icmp,6,4,0,0,0,271,8,0.06,255,8,0.03,0.06,0,1,anomaly
icmp,64,4,0,0,0,258,5,0.07,255,4,0.02,0.07,0,1,anomaly
icmp,25,2,306,1075,0,1,3,0,255,227,0.89,0.01,0,0,normal
icmp,50,5,1,0,0,2,2,0,255,2,0.01,0.74,1,0,anomaly
icmp,50,4,0,0,0,97,9,0.07,149,9,0.06,0.07,0.01,1,anomaly
icmp,25,2,209,4789,0,1,1,0,19,255,1,0,0.05,0,normal
icmp,20,4,0,0,0,284,19,0.06,255,18,0.07,0.06,0,1,anomaly
icmp,25,2,240,2073,0,29,29,0,255,255,1,0,0,0,normal
tcp,16,2,30,0,0,2,2,0,228,228,1,0,1,0,normal
icmp,50,4,0,0,0,122,14,0.06,255,13,0.05,0.07,0,1,anomaly
icmp,25,1,0,0,0,1,1,0,59,255,1,0,0.02,0,normal
icmp,55,2,746,330,0,1,1,0,151,84,0.56,0.08,0.01,0.01,normal
icmp,45,5,1,0,0,2,2,0,255,2,0.01,0.73,1,0,anomaly
icmp,50,4,0,0,0,108,6,0.06,255,1,0,0.07,0,1,anomaly
icmp,50,1,0,0,0,216,18,0.06,255,18,0.07,0.08,0,0,anomaly
icmp,37,4,0,0,0,292,17,0.05,255,8,0.03,0.08,0,1,anomaly
tcp,16,2,1032,0,0,511,511,0,255,235,0.92,0.01,0.92,0,anomaly
icmp,25,2,317,682,0,21,21,0,142,255,1,0,0.01,0,normal
icmp,67,4,0,0,0,201,1,0.06,255,19,0.07,0.06,0,1,anomaly
icmp,25,2,209,1965,0,36,36,0,255,255,1,0,0,0,normal
icmp,50,4,0,0,0,209,19,0.06,255,2,0.01,0.06,0,1,anomaly
icmp,25,1,0,0,0,1,1,0,18,239,1,0,0.06,0,normal
icmp,25,2,235,2919,0,2,3,0,255,250,0.98,0.01,0,0,normal
icmp,25,2,234,6703,0,4,4,0,48,255,1,0,0.02,0,normal
icmp,25,2,226,1719,0,24,24,0,24,255,1,0,0.04,0,normal
icmp,55,2,3080,329,0,1,2,0,23,163,0.22,0.09,0.04,0,normal
icmp,50,1,0,0,0,260,3,0.06,255,3,0.01,0.08,0,0,anomaly
tcp,16,2,1032,0,0,511,511,0,255,45,0.18,0.21,0.18,0,anomaly
icmp,50,1,0,0,0,1,1,0,37,2,0.03,1,0.03,0,anomaly
icmp,25,2,286,1425,0,3,22,0,255,255,1,0,0,0.01,normal
icmp,50,4,0,0,0,138,20,0.05,255,36,0.14,0.06,0,1,anomaly
icmp,50,4,0,0,0,179,2,0.06,255,18,0.07,0.06,0,1,anomaly
icmp,25,2,209,3867,0,9,9,0,255,255,1,0,0,0,normal
icmp,50,4,0,0,0,102,6,0.06,255,18,0.07,0.06,0,1,anomaly
icmp,19,2,9,223,0,2,1,1,184,11,0.04,0.03,0.01,0,normal
icmp,32,1,0,0,0,2,1,1,255,1,0,0.83,0.81,0,anomaly
icmp,20,2,19,0,0,2,2,0,200,68,0.34,0.02,0.34,0,normal
icmp,25,2,212,5723,0,11,11,0,11,255,1,0,0.09,0,normal
icmp,55,2,761,330,0,1,1,0,66,120,0.32,0.05,0.02,0,normal
tcp,15,2,18,0,0,1,1,0,1,233,1,0,1,0,anomaly
icmp,33,1,0,0,0,145,19,0.06,255,19,0.07,0.06,0,0,anomaly
icmp,38,4,0,0,0,266,15,0.06,255,15,0.06,0.06,0,1,anomaly
icmp,25,2,190,33318,0,1,1,0,255,255,1,0,0,0,normal
icmp,50,1,0,0,0,123,10,0.06,24,10,0.42,0.08,0.04,0,anomaly
icmp,67,4,0,0,0,10,3,0.5,255,3,0.01,0.08,0,1,anomaly
icmp,14,3,0,0,0,250,1,0.07,255,1,0,0.09,0,0,anomaly
icmp,50,4,0,0,0,216,14,0.05,255,14,0.05,0.06,0,1,anomaly
icmp,50,1,0,0,0,152,18,0.07,255,18,0.07,0.07,0,0,anomaly
icmp,50,4,0,0,0,288,10,0.06,255,4,0.02,0.08,0,1,anomaly
icmp,25,2,315,2168,0,23,40,0,255,255,1,0,0,0,normal
icmp,25,2,227,1097,0,11,11,0,42,255,1,0,0.02,0,normal
tcp,15,2,8,0,0,1,43,0,2,8,1,0,1,0,anomaly
icmp,19,4,0,0,0,79,20,0.05,255,60,0.24,0.02,0.01,1,anomaly
